supplier_id,supplier_device_id,consumer_id,consumer_device_id,amount,price,mode,datetime
MainGrid,MainGrid,user5,appliances:a9fe79,132,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user5,appliances:aa9989,144,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user6,appliances:334672,118,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user6,appliances:11d1e6,60,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user6,appliances:3e31d7,168,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user6,appliances:d38f91,73,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user7,appliances:86de43,112,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user7,appliances:7c5734,137,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user7,appliances:634f22,152,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user7,appliances:c817a2,155,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user8,appliances:9e25a7,70,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user8,appliances:aaa1bd,127,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user8,appliances:5dc436,158,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user8,appliances:935f98,130,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user8,appliances:5b707e,112,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user8,appliances:ac4c55,76,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user9,appliances:20295c,178,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user9,appliances:a41dc5,98,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user9,appliances:4bb522,190,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user10,appliances:23455a,143,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user10,appliances:79e590,88,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user10,appliances:713d30,124,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user10,appliances:009570,169,138.96,FROM_EXTERNAL,2:21
MainGrid,MainGrid,user1,appliances:e01b03,136,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user1,appliances:ab28be,81,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user1,appliances:d5fd4e,140,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user1,appliances:ca83b0,154,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user2,appliances:79bac1,181,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user2,appliances:abe0b1,154,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user2,appliances:6c5950,128,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user2,appliances:10c78d,66,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user3,appliances:b5ccfb,131,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user3,appliances:e3d0b7,92,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user3,appliances:95cd72,165,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user4,appliances:8d19e3,55,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user4,appliances:6b4196,158,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user4,appliances:483897,100,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user4,appliances:4be1b2,130,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user5,appliances:c1228d,178,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user5,appliances:7aec67,108,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user5,appliances:e1725a,158,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user5,appliances:a9fe79,132,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user5,appliances:aa9989,144,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user6,appliances:334672,118,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user6,appliances:11d1e6,60,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user6,appliances:3e31d7,168,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user6,appliances:d38f91,73,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user7,appliances:86de43,112,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user7,appliances:7c5734,137,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user7,appliances:634f22,152,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user7,appliances:c817a2,155,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user8,appliances:9e25a7,70,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user8,appliances:aaa1bd,127,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user8,appliances:5dc436,158,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user8,appliances:935f98,130,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user8,appliances:5b707e,112,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user8,appliances:ac4c55,76,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user9,appliances:20295c,178,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user9,appliances:a41dc5,98,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user9,appliances:4bb522,190,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user10,appliances:23455a,143,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user10,appliances:79e590,88,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user10,appliances:713d30,124,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user10,appliances:009570,169,126.96,FROM_EXTERNAL,2:22
MainGrid,MainGrid,user1,appliances:e01b03,136,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user1,appliances:ab28be,81,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user1,appliances:d5fd4e,140,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user1,appliances:ca83b0,154,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user2,appliances:79bac1,181,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user2,appliances:abe0b1,154,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user2,appliances:6c5950,128,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user2,appliances:10c78d,66,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user3,appliances:b5ccfb,131,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user3,appliances:e3d0b7,92,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user3,appliances:95cd72,165,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user4,appliances:8d19e3,55,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user4,appliances:6b4196,158,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user4,appliances:483897,100,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user4,appliances:4be1b2,130,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user5,appliances:c1228d,178,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user5,appliances:7aec67,108,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user5,appliances:e1725a,158,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user5,appliances:a9fe79,132,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user5,appliances:aa9989,144,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user6,appliances:334672,118,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user6,appliances:11d1e6,60,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user6,appliances:3e31d7,168,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user6,appliances:d38f91,73,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user7,appliances:86de43,112,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user7,appliances:7c5734,137,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user7,appliances:634f22,152,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user7,appliances:c817a2,155,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user8,appliances:9e25a7,70,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user8,appliances:aaa1bd,127,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user8,appliances:5dc436,158,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user8,appliances:935f98,130,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user8,appliances:5b707e,112,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user8,appliances:ac4c55,76,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user9,appliances:20295c,178,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user9,appliances:a41dc5,98,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user9,appliances:4bb522,190,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user10,appliances:23455a,143,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user10,appliances:79e590,88,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user10,appliances:713d30,124,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user10,appliances:009570,169,110.8,FROM_EXTERNAL,2:23
MainGrid,MainGrid,user1,appliances:e01b03,136,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user1,appliances:ab28be,81,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user1,appliances:d5fd4e,140,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user1,appliances:ca83b0,154,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user2,appliances:79bac1,181,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user2,appliances:abe0b1,154,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user2,appliances:6c5950,128,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user2,appliances:10c78d,66,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user3,appliances:b5ccfb,131,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user3,appliances:e3d0b7,92,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user3,appliances:95cd72,165,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user4,appliances:8d19e3,55,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user4,appliances:6b4196,158,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user4,appliances:483897,100,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user4,appliances:4be1b2,130,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user5,appliances:c1228d,178,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user5,appliances:7aec67,108,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user5,appliances:e1725a,158,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user5,appliances:a9fe79,132,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user5,appliances:aa9989,144,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user6,appliances:334672,118,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user6,appliances:11d1e6,60,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user6,appliances:3e31d7,168,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user6,appliances:d38f91,73,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user7,appliances:86de43,112,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user7,appliances:7c5734,137,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user7,appliances:634f22,152,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user7,appliances:c817a2,155,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user8,appliances:9e25a7,70,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user8,appliances:aaa1bd,127,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user8,appliances:5dc436,158,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user8,appliances:935f98,130,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user8,appliances:5b707e,112,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user8,appliances:ac4c55,76,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user9,appliances:20295c,178,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user9,appliances:a41dc5,98,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user9,appliances:4bb522,190,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user10,appliances:23455a,143,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user10,appliances:79e590,88,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user10,appliances:713d30,124,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user10,appliances:009570,169,114.39,FROM_EXTERNAL,3:0
MainGrid,MainGrid,user1,appliances:e01b03,136,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user1,appliances:ab28be,81,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user1,appliances:d5fd4e,140,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user1,appliances:ca83b0,154,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user2,appliances:79bac1,181,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user2,appliances:abe0b1,154,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user2,appliances:6c5950,128,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user2,appliances:10c78d,66,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user3,appliances:b5ccfb,131,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user3,appliances:e3d0b7,92,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user3,appliances:95cd72,165,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user4,appliances:8d19e3,55,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user4,appliances:6b4196,158,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user4,appliances:483897,100,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user4,appliances:4be1b2,130,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user5,appliances:c1228d,178,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user5,appliances:7aec67,108,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user5,appliances:e1725a,158,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user5,appliances:a9fe79,132,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user5,appliances:aa9989,144,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user6,appliances:334672,118,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user6,appliances:11d1e6,60,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user6,appliances:3e31d7,168,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user6,appliances:d38f91,73,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user7,appliances:86de43,112,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user7,appliances:7c5734,137,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user7,appliances:634f22,152,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user7,appliances:c817a2,155,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user8,appliances:9e25a7,70,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user8,appliances:aaa1bd,127,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user8,appliances:5dc436,158,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user8,appliances:935f98,130,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user8,appliances:5b707e,112,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user8,appliances:ac4c55,76,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user9,appliances:20295c,178,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user9,appliances:a41dc5,98,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user9,appliances:4bb522,190,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user10,appliances:23455a,143,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user10,appliances:79e590,88,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user10,appliances:713d30,124,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user10,appliances:009570,169,105.3,FROM_EXTERNAL,3:1
MainGrid,MainGrid,user1,ev:21e78f,4705.882353,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user1,appliances:e01b03,136,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user1,appliances:ab28be,81,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user1,appliances:d5fd4e,140,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user1,appliances:ca83b0,154,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user2,appliances:79bac1,181,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user2,appliances:abe0b1,154,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user2,appliances:6c5950,128,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user2,appliances:10c78d,66,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user3,appliances:b5ccfb,131,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user3,appliances:e3d0b7,92,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user3,appliances:95cd72,165,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user4,appliances:8d19e3,55,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user4,appliances:6b4196,158,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user4,appliances:483897,100,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user4,appliances:4be1b2,130,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user5,ev:ded2cd,4705.882353,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user5,appliances:c1228d,178,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user5,appliances:7aec67,108,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user5,appliances:e1725a,158,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user5,appliances:a9fe79,132,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user5,appliances:aa9989,144,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user6,appliances:334672,118,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user6,appliances:11d1e6,60,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user6,appliances:3e31d7,168,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user6,appliances:d38f91,73,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user7,ev:b55560,4705.882353,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user7,appliances:86de43,112,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user7,appliances:7c5734,137,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user7,appliances:634f22,152,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user7,appliances:c817a2,155,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user8,appliances:9e25a7,70,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user8,appliances:aaa1bd,127,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user8,appliances:5dc436,158,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user8,appliances:935f98,130,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user8,appliances:5b707e,112,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user8,appliances:ac4c55,76,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user9,appliances:20295c,178,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user9,appliances:a41dc5,98,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user9,appliances:4bb522,190,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user10,ev:8faa0f,4705.882353,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user10,appliances:23455a,143,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user10,appliances:79e590,88,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user10,appliances:713d30,124,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user10,appliances:009570,169,96.1,FROM_EXTERNAL,3:2
MainGrid,MainGrid,user1,appliances:e01b03,136,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user1,appliances:ab28be,81,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user1,appliances:d5fd4e,140,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user1,appliances:ca83b0,154,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user2,appliances:79bac1,181,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user2,appliances:abe0b1,154,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user2,appliances:6c5950,128,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user2,appliances:10c78d,66,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user3,appliances:b5ccfb,131,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user3,appliances:e3d0b7,92,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user3,appliances:95cd72,165,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user4,appliances:8d19e3,55,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user4,appliances:6b4196,158,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user4,appliances:483897,100,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user4,appliances:4be1b2,130,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user5,appliances:c1228d,178,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user5,appliances:7aec67,108,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user5,appliances:e1725a,158,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user5,appliances:a9fe79,132,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user5,appliances:aa9989,144,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user6,appliances:334672,118,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user6,appliances:11d1e6,60,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user6,appliances:3e31d7,168,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user6,appliances:d38f91,73,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user7,appliances:86de43,112,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user7,appliances:7c5734,137,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user7,appliances:634f22,152,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user7,appliances:c817a2,155,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user8,appliances:9e25a7,70,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user8,appliances:aaa1bd,127,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user8,appliances:5dc436,158,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user8,appliances:935f98,130,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user8,appliances:5b707e,112,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user8,appliances:ac4c55,76,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user9,appliances:20295c,178,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user9,appliances:a41dc5,98,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user9,appliances:4bb522,190,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user10,appliances:23455a,143,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user10,appliances:79e590,88,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user10,appliances:713d30,124,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user10,appliances:009570,169,95.67,FROM_EXTERNAL,3:3
MainGrid,MainGrid,user1,appliances:e01b03,136,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user1,appliances:ab28be,81,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user1,appliances:d5fd4e,140,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user1,appliances:ca83b0,154,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user2,appliances:79bac1,181,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user2,appliances:abe0b1,154,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user2,appliances:6c5950,128,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user2,appliances:10c78d,66,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user3,appliances:b5ccfb,131,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user3,appliances:e3d0b7,92,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user3,appliances:95cd72,165,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user4,appliances:8d19e3,55,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user4,appliances:6b4196,158,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user4,appliances:483897,100,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user4,appliances:4be1b2,130,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user5,appliances:c1228d,178,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user5,appliances:7aec67,108,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user5,appliances:e1725a,158,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user5,appliances:a9fe79,132,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user5,appliances:aa9989,144,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user6,appliances:334672,118,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user6,appliances:11d1e6,60,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user6,appliances:3e31d7,168,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user6,appliances:d38f91,73,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user7,appliances:86de43,112,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user7,appliances:7c5734,137,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user7,appliances:634f22,152,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user7,appliances:c817a2,155,90.87,FROM_EXTERNAL,3:4
MainGrid,MainGrid,user8,appliances:9e25a7,70,90.87,FROM_EXTERNAL,3:4
